can you list all of the delta flights from salt lake city to new york next saturday arriving before 6 pm,flight,flight,flight,flight
i 'd like to fly from miami to chicago on on american airlines arriving around 5 pm,flight,flight,flight,flight
i 'd like to travel from kansas city to chicago next wednesday,flight,flight,flight,flight
i 'd like a round trip flight from kansas city to chicago on wednesday may twenty sixth arriving at 7 pm,flight,flight,flight,flight
yes i 'd like to find a flight from memphis to tacoma stopping in los angeles,flight,flight,flight,flight
find flight from san diego to phoenix on monday am,flight,flight,flight,flight
find flight from phoenix to detroit on monday,flight,flight,flight,flight
find flight from detroit to san diego on tuesday,flight,flight,flight,flight
find flight from cincinnati to san jose on monday,flight,flight,flight,flight
find flight from san jose to houston on wednesday,flight,flight,flight,flight
find flight from houston to memphis on friday,flight,flight,flight,flight
find flight from memphis to cincinnati on sunday,flight,flight,flight,flight
find american flight from newark to nashville around 630 pm,flight,flight,flight,flight
please find a flight round trip from los angeles to tacoma washington with a stopover in san francisco not exceeding the price of 300 dollars for june tenth 1993,flight,flight,flight,flight
are there any flights on june tenth from burbank to tacoma,flight,flight,flight,flight
please find a flight from ontario to westchester that makes a stop in chicago on may seventeenth one way with dinner,flight,flight,flight,flight
like to book a flight from burbank to milwaukee,flight,flight,flight,flight
show me all the flights from burbank to milwaukee,flight,flight,flight,flight
find me all the flights from milwaukee to st. louis,flight,flight,flight,flight
now show me all the flights from st. louis to burbank,flight,flight,flight,flight
is there one airline that flies from burbank to milwaukee milwaukee to st. louis and from st. louis to burbank,airline,airline,airline,airline
find me all the round trip flights from burbank to milwaukee stopping in st. louis,flight,flight,flight,flight
i 'd like to book two flights to westchester county,flight,flight,flight,flight
i want to book a flight from salt lake city to westchester county,flight,flight,flight,flight
tell me all the airports near westchester county,airport,airport,airport,airport
i 'd like to book a flight from cincinnati to new york city on united airlines for next saturday,flight,flight,flight,flight
tell me all the airports in the new york city area,airport,airport,airport,airport
please find all the flights from cincinnati to any airport in the new york city area that arrive next saturday before 6 pm,flight,flight,flight,flight
find me a flight from cincinnati to any airport in the new york city area,flight,flight,flight,flight
i 'd like to fly from miami to chicago on american airlines,flight,flight,flight,flight
i would like to book a round trip flight from kansas city to chicago,flight,flight,flight,flight
find me a flight that flies from memphis to tacoma,flight,flight,flight,flight
